8.852617e+03 1.331401e+02 5.889320e+02 2.580556e-01 2.252187e-01 5.189937e-02 6.755314e-02 3.241902e+00
5.923860e+03 2.237367e+02 6.372961e+02 7.932615e-01 6.061969e-01 5.975393e-02 -3.419200e-02 4.831564e+00
7.488421e+03 4.526403e+02 1.743338e+03 1.390091e-01 6.951010e-01 5.790567e-02 6.117392e-02 6.377744e+00
6.043671e+03 1.015356e+02 4.758033e+02 8.584503e-01 7.594099e-01 2.389857e-02 -6.433186e-02 4.338045e+00
7.751964e+03 2.448400e+02 7.547229e+02 6.229940e-01 8.827495e-01 6.857776e-02 -3.801846e-02 5.173571e+00
6.077760e+03 2.860581e+02 2.423723e+02 6.137545e-01 8.360135e-01 1.667207e-02 -6.476827e-03 5.314299e+00
7.521854e+03 2.546483e+02 1.491104e+03 4.298559e-01 9.548515e-01 3.743235e-02 -2.856979e-03 8.429017e+00
7.643444e+03 2.972032e+02 1.294188e+03 5.297933e-01 3.576253e-01 1.398977e-02 -4.719039e-02 4.531501e+00
7.168556e+03 4.578877e+02 2.835994e+02 4.796296e-01 1.930345e-01 5.645698e-02 -2.870890e-03 3.520608e+00
8.627302e+03 4.686282e+02 7.928138e+02 8.270736e-01 1.471613e-01 2.522010e-02 4.665648e-02 2.887121e+00
5.907246e+03 1.322797e+02 2.962498e+02 5.804337e-01 5.695333e-01 8.978987e-03 -5.918952e-02 3.917065e+00
6.226673e+03 2.060288e+02 1.106221e+03 7.572389e-01 4.605869e-02 6.588906e-02 -4.764051e-02 3.032902e+00
8.284412e+03 1.390102e+02 5.164939e+02 7.152267e-01 3.226220e-01 2.794442e-02 1.539612e-02 3.682639e+00
7.211813e+03 4.428594e+02 1.534556e+03 3.216421e-01 6.804958e-01 5.283200e-02 2.865797e-02 6.694375e+00
5.588431e+03 4.037401e+02 9.223267e+02 9.747632e-01 9.587877e-01 5.800110e-02 -1.053024e-02 7.391549e+00
9.403497e+03 1.936489e+02 1.278250e+03 5.688028e-01 1.199662e-01 5.326532e-02 3.286888e-02 3.316679e+00
5.999804e+03 3.018679e+02 1.153489e+03 4.710160e-01 3.533887e-01 5.459227e-02 -6.866777e-02 4.620425e+00
5.680249e+03 3.587954e+02 1.368793e+03 6.921766e-02 4.089736e-01 5.508915e-02 6.352658e-02 5.822561e+00
7.794057e+03 3.810081e+02 1.838964e+03 6.196455e-01 1.425893e-01 6.366990e-02 4.276709e-02 3.680936e+00
6.566259e+03 2.980292e+02 1.045531e+03 3.084602e-01 1.264906e-01 3.416085e-02 -5.666864e-02 3.808893e+00
8.948134e+03 4.119340e+02 8.912587e+02 6.483860e-01 7.691738e-01 2.341609e-02 1.203178e-02 5.556542e+00
6.248835e+03 2.892285e+02 7.945520e+02 1.927627e-01 6.934832e-01 3.746586e-02 -6.081954e-02 5.666526e+00
8.954669e+03 1.573118e+02 2.013564e+02 1.546776e-01 2.824930e-01 6.727802e-02 -5.333983e-02 3.195054e+00
5.884204e+03 3.175755e+02 3.916959e+02 9.567880e-01 8.407333e-01 3.926794e-02 -2.210418e-02 5.054319e+00
6.329952e+03 1.695366e+02 9.489088e+02 7.926528e-03 9.854717e-01 2.846831e-02 -5.381049e-02 7.392246e+00
5.845348e+03 3.569706e+02 3.033830e+02 7.474984e-01 3.623209e-01 8.261966e-03 2.207483e-02 3.941942e+00
8.450505e+03 4.939322e+02 1.507974e+03 3.794546e-01 8.954446e-01 2.108206e-02 -1.913357e-03 7.948743e+00
8.989716e+03 2.036166e+02 4.967047e+02 6.615800e-01 1.401047e-01 5.632769e-02 -4.019486e-02 2.876644e+00
8.724838e+03 4.623885e+02 1.723503e+03 5.015194e-01 4.671314e-01 6.157419e-03 -4.076048e-02 5.178281e+00
8.304256e+03 1.808364e+02 1.864944e+03 7.514145e-01 2.954556e-01 4.117813e-02 3.924255e-02 4.229706e+00
6.873564e+03 1.131217e+02 1.980480e+03 4.254607e-01 3.438374e-01 4.240379e-02 3.916402e-02 5.553540e+00
8.524803e+03 2.287401e+02 1.001381e+03 9.899112e-01 3.469673e-01 7.643435e-03 -1.060129e-02 3.816821e+00
9.457171e+03 4.402220e+02 7.092588e+02 6.419802e-01 7.672406e-01 2.104793e-02 1.342308e-02 5.126599e+00
6.839557e+03 2.052759e+02 1.851233e+03 2.010797e-01 1.614232e-01 2.874774e-02 -5.580776e-03 5.533420e+00
7.814394e+03 3.391021e+02 1.607500e+03 7.254371e-01 8.733848e-01 4.375491e-02 -1.496344e-02 7.252877e+00
5.721550e+03 3.606530e+02 1.451022e+03 7.165764e-01 3.327198e-01 3.084031e-02 3.126332e-03 6.041310e+00
8.964622e+03 1.302776e+02 6.419169e+02 8.671121e-01 5.507603e-01 3.218386e-02 6.843510e-02 3.268169e+00
6.227955e+03 3.205485e+02 1.301982e+03 7.982484e-01 2.039579e-02 5.502010e-03 -2.997421e-02 3.403285e+00
6.821214e+03 4.679382e+02 5.962674e+02 6.338500e-01 2.873150e-01 3.574026e-03 -5.909390e-02 3.512941e+00
8.455442e+03 2.570724e+02 1.259304e+03 1.562724e-01 4.135375e-01 2.229963e-02 -4.195639e-02 4.962754e+00
5.671550e+03 1.966961e+02 1.901101e+03 4.976966e-01 7.832024e-01 1.737034e-02 -2.557937e-02 9.852544e+00
7.382089e+03 2.818419e+02 1.213155e+03 8.399481e-01 3.287621e-01 6.208335e-02 4.408640e-02 3.779809e+00
7.215633e+03 4.199146e+02 3.729882e+02 2.171551e-01 3.210999e-01 9.250313e-03 9.858900e-03 4.585727e+00
6.366974e+03 1.184654e+02 1.650029e+03 3.444417e-01 1.062124e-01 3.792613e-02 -4.733282e-02 4.349226e+00
5.982055e+03 2.676439e+02 1.639473e+03 3.880780e-01 7.957517e-01 6.750196e-02 -4.297619e-02 7.849380e+00
7.888584e+03 2.879316e+02 4.360760e+02 8.184660e-01 4.072953e-01 4.095178e-02 -6.911148e-02 3.014770e+00
9.175865e+03 2.682505e+02 1.884597e+03 2.986297e-01 1.073724e-01 1.665251e-02 -6.060887e-02 3.633626e+00
6.408309e+03 2.075874e+02 1.587033e+03 8.712294e-01 6.379251e-01 5.020657e-02 -1.865077e-02 6.563103e+00
8.193326e+03 4.233179e+02 8.399433e+02 9.426136e-01 5.494490e-01 4.253799e-02 -5.646699e-02 3.746788e+00
5.760501e+03 2.941180e+02 1.218139e+03 2.211301e-01 9.727114e-01 4.981995e-02 2.348053e-02 8.967258e+00
8.984694e+03 3.202652e+02 1.209389e+03 8.951876e-01 7.560385e-01 9.562951e-03 -1.994931e-02 5.505051e+00
5.726827e+03 4.888510e+02 1.319881e+03 8.896645e-02 9.503294e-01 3.845021e-02 4.977527e-02 8.763598e+00
9.134111e+03 1.441931e+02 1.716328e+03 7.859443e-01 2.750733e-01 6.654431e-02 -6.385408e-02 3.402715e+00
6.719778e+03 4.814384e+02 6.440852e+02 4.102739e-01 5.868966e-01 6.505518e-03 -4.245637e-03 6.066200e+00
6.055422e+03 1.027794e+02 1.093428e+03 9.766430e-01 5.218435e-01 3.817664e-02 3.213505e-02 4.943310e+00
7.794713e+03 3.653209e+02 1.168589e+03 8.443030e-01 1.775613e-01 1.589367e-02 -1.786590e-02 3.787372e+00
5.910024e+03 1.607736e+02 8.645267e+02 9.329516e-02 4.525071e-01 2.924777e-02 -5.663217e-02 5.275886e+00
5.798124e+03 4.008797e+02 1.895919e+03 8.948118e-01 9.488662e-01 3.062098e-02 -9.564897e-03 1.029535e+01
7.699633e+03 4.629888e+02 1.578269e+03 9.585559e-01 6.112239e-01 5.440470e-02 -3.198056e-02 5.216420e+00
7.284383e+03 1.705591e+02 5.122966e+02 6.159236e-01 5.520150e-01 7.014122e-04 -4.096047e-03 5.156584e+00
6.187113e+03 2.379229e+02 1.840336e+03 5.584785e-01 5.502012e-02 6.852396e-02 4.677712e-02 3.770358e+00
7.064967e+03 2.899796e+02 2.392471e+02 5.870475e-01 5.708648e-02 5.740735e-02 -5.094113e-02 2.672024e+00
8.512652e+03 1.953602e+02 1.312351e+03 4.311102e-01 6.343346e-01 9.809501e-03 1.040236e-02 6.374719e+00
6.521934e+03 4.757149e+02 3.366716e+02 8.987768e-01 7.761152e-01 6.824813e-02 3.521203e-02 4.120251e+00
7.419144e+03 2.348886e+02 4.491223e+02 2.548178e-02 6.755099e-01 9.003780e-03 6.849087e-02 4.430127e+00
7.502022e+03 3.166223e+02 1.191055e+03 1.052944e-01 8.612378e-01 8.853088e-03 2.999684e-02 7.319028e+00
8.819899e+03 4.268886e+02 4.861078e+02 1.734766e-01 2.861891e-01 5.524028e-02 1.904542e-02 3.879583e+00
8.571772e+03 2.575487e+02 1.182346e+03 6.186197e-01 5.584300e-01 4.384536e-02 3.294560e-02 4.832145e+00
6.090807e+03 4.550937e+02 3.340913e+02 4.394812e-01 5.871004e-01 9.731143e-03 5.108603e-02 4.323890e+00
7.697556e+03 2.155174e+02 7.482497e+02 3.113684e-01 2.888622e-01 1.178966e-02 3.594019e-02 4.195978e+00
8.291396e+03 4.989520e+02 1.326280e+03 3.309304e-01 9.121786e-01 1.136888e-02 -8.020800e-03 7.887800e+00
