7.886939e+03 3.264935e+02 2.895164e+02 2.480199e-01 6.340012e-01 5.096246e-03 -5.787553e-02 3.146042e+00
8.570150e+03 3.125194e+02 6.500618e+02 5.182988e-03 7.665680e-01 3.735004e-02 6.764179e-02 3.393485e+00
6.211761e+03 4.696656e+02 1.307078e+03 8.298612e-01 6.434282e-01 3.810449e-02 3.904432e-02 3.090025e+00
9.122140e+03 3.541017e+02 7.709666e+02 6.882619e-02 7.958747e-01 1.772783e-02 -1.356117e-02 4.145831e+00
6.428758e+03 2.912035e+02 1.782434e+03 5.300049e-01 8.656817e-01 1.149781e-02 2.964160e-02 4.167443e+00
9.105970e+03 1.059887e+02 1.599169e+03 1.975841e-01 2.067181e-01 5.741878e-02 -3.586065e-02 3.150681e+00
9.376379e+03 3.117103e+02 1.811469e+03 7.360191e-01 8.353217e-01 3.483399e-02 6.744206e-02 2.954008e+00
5.956284e+03 4.411082e+02 1.721137e+03 5.466003e-01 7.510717e-01 5.721402e-02 -2.672025e-02 3.837404e+00
8.123945e+03 2.315434e+02 3.331641e+02 7.674663e-01 2.483625e-01 1.470015e-02 -2.015466e-03 2.943602e+00
8.255266e+03 3.651705e+02 3.361305e+02 8.852024e-01 8.423376e-01 5.312296e-02 1.763613e-02 2.665268e+00
6.909555e+03 4.544916e+02 1.367165e+03 6.003996e-02 2.169585e-01 6.218894e-02 -3.697481e-02 3.299360e+00
6.375068e+03 1.318288e+02 1.276577e+03 5.958161e-01 3.339695e-01 5.055490e-02 -5.281808e-02 2.864095e+00
6.375861e+03 1.489964e+02 1.808593e+03 1.205456e-01 2.920254e-02 4.400576e-02 -4.386921e-02 3.117296e+00
6.811683e+03 4.661575e+02 1.301882e+03 2.891514e-01 3.054570e-01 4.724612e-02 -6.185552e-02 3.049218e+00
6.180482e+03 2.333257e+02 1.910723e+03 7.027187e-01 5.153342e-01 1.830318e-02 -5.907657e-02 3.077352e+00
6.522223e+03 3.602263e+02 7.178870e+02 7.109171e-01 9.824209e-01 3.420117e-02 -3.939077e-02 3.426352e+00
7.265346e+03 4.933570e+02 6.722417e+02 1.257036e-01 4.933570e-01 5.809587e-02 -5.088268e-02 3.282755e+00
9.411910e+03 1.078248e+02 2.445585e+02 9.760629e-01 4.424489e-01 2.514764e-02 2.411757e-02 2.181683e+00
6.257322e+03 3.949758e+02 1.211756e+03 2.423974e-03 2.823877e-01 1.186736e-02 1.485706e-02 4.043264e+00
7.852751e+03 3.223143e+02 1.344158e+03 5.741018e-01 9.591407e-01 1.413860e-02 -2.566973e-02 3.935837e+00
8.800101e+03 4.230479e+02 1.535488e+03 4.410704e-01 2.960023e-01 2.300391e-02 6.962840e-02 2.732247e+00
5.741506e+03 3.987465e+02 7.878746e+02 4.688141e-01 7.823699e-01 5.416806e-02 1.597621e-02 3.718188e+00
7.400339e+03 1.528703e+02 1.233616e+03 9.379869e-01 5.826051e-01 6.050260e-02 6.562135e-02 2.381223e+00
9.242417e+03 2.341091e+02 1.209335e+03 4.047266e-01 8.678399e-01 6.261881e-02 5.313625e-02 3.289566e+00
5.726376e+03 2.119960e+02 4.633954e+02 4.098592e-01 4.828839e-03 5.102560e-02 2.617073e-03 3.065906e+00
9.285721e+03 4.787199e+02 1.223470e+03 4.794335e-01 9.194492e-01 3.222473e-03 -1.189727e-02 4.064452e+00
6.273613e+03 1.800615e+02 7.928984e+02 8.083114e-01 9.590021e-02 5.335342e-02 5.321638e-02 2.223943e+00
9.003909e+03 1.591709e+02 1.107896e+03 9.562945e-01 8.243553e-02 5.820388e-02 1.953140e-03 2.141798e+00
6.448518e+03 3.055206e+02 9.326944e+02 6.876348e-01 8.585134e-01 1.529516e-02 1.884938e-03 3.991032e+00
7.549561e+03 3.607467e+02 3.173208e+02 5.346206e-01 7.322555e-01 6.873443e-02 -6.106690e-02 2.882424e+00
8.504757e+03 2.062829e+02 2.545055e+02 1.520910e-01 6.474125e-01 2.759949e-02 5.507063e-03 3.775172e+00
7.630965e+03 4.868204e+02 1.709727e+03 9.939756e-01 8.441166e-02 6.914070e-02 -6.307136e-02 1.673719e+00
8.552407e+03 1.340500e+02 8.734406e+02 1.103771e-01 7.187073e-01 2.214424e-02 -4.156643e-03 4.192178e+00
5.824930e+03 3.012729e+02 1.039616e+03 7.799174e-01 4.693305e-01 5.431466e-02 1.092312e-02 3.088729e+00
9.491928e+03 4.064193e+02 8.234229e+02 5.624663e-01 6.292490e-01 1.811582e-02 -6.503630e-02 2.858399e+00
8.520540e+03 3.168553e+02 1.035809e+03 6.595802e-01 2.375945e-01 2.694116e-03 -6.670558e-02 2.474468e+00
7.442840e+03 4.738834e+02 1.403141e+03 7.818641e-01 2.229470e-01 2.133055e-03 1.592533e-02 2.957784e+00
6.829723e+03 2.863245e+02 1.892523e+03 6.508758e-01 4.367575e-01 3.217130e-02 -6.786713e-02 2.848604e+00
8.632858e+03 4.019500e+02 5.236539e+02 4.127316e-02 5.949004e-02 5.079573e-02 -4.311824e-02 3.065059e+00
6.556412e+03 1.572951e+02 5.659690e+02 8.035317e-01 1.688946e-01 2.230223e-02 -1.440440e-02 2.745734e+00
8.008424e+03 3.694733e+02 4.049894e+02 6.033734e-01 8.821603e-01 3.851018e-02 5.341504e-02 3.020405e+00
7.510032e+03 3.292509e+02 1.918305e+03 3.804430e-02 1.653306e-01 3.857176e-02 -2.998251e-03 3.813755e+00
6.249264e+03 4.124377e+02 7.414601e+02 1.980207e-01 3.244400e-01 6.784285e-02 -6.835456e-02 2.931714e+00
7.204915e+03 3.057504e+02 9.530088e+02 7.562285e-01 8.237972e-01 5.978392e-02 -9.880950e-03 3.297266e+00
6.022982e+03 3.443419e+02 1.575406e+03 3.878828e-01 3.588908e-01 3.057187e-02 -5.207480e-02 3.270199e+00
7.260349e+03 1.556673e+02 6.153068e+02 7.412894e-01 7.456452e-02 2.245224e-03 -4.404284e-02 2.454055e+00
8.556063e+03 1.817702e+02 1.542009e+03 3.347793e-01 3.830444e-01 3.797329e-02 6.413777e-02 2.995319e+00
6.722807e+03 1.698926e+02 1.919996e+03 6.513832e-01 1.774510e-01 6.844797e-02 6.162726e-02 2.521499e+00
8.069658e+03 1.852660e+02 1.652075e+03 3.176451e-01 7.554572e-01 1.744511e-02 -4.642911e-02 3.724262e+00
8.487105e+03 1.605434e+02 9.028446e+02 4.326892e-01 4.437776e-01 2.834077e-02 1.961328e-02 3.405313e+00
8.878607e+03 2.090598e+02 2.824597e+02 7.850609e-01 4.246768e-01 3.837145e-02 -3.910204e-02 2.568411e+00
7.548798e+03 1.469017e+02 1.909869e+03 4.327795e-02 6.935760e-01 3.530593e-02 -6.342601e-02 3.727943e+00
7.702644e+03 1.909781e+02 1.810038e+03 2.145719e-01 2.972481e-01 3.677801e-02 -6.470456e-02 3.089296e+00
6.826450e+03 2.205747e+02 1.154275e+03 8.240885e-01 6.703901e-01 7.960070e-03 -6.437126e-02 2.774414e+00
7.222956e+03 1.520098e+02 2.908461e+02 4.024965e-01 4.134296e-02 3.810339e-02 1.969503e-02 3.012704e+00
7.221031e+03 1.293931e+02 1.192441e+03 8.334051e-01 5.879308e-01 1.361388e-02 -4.006465e-02 2.923562e+00
8.852856e+03 1.141440e+02 1.875080e+03 4.388460e-01 3.471169e-01 1.972979e-02 4.937634e-02 3.060216e+00
7.350038e+03 1.075027e+02 1.294076e+03 5.164990e-01 4.943497e-01 2.390020e-02 6.239416e-02 2.970658e+00
6.770129e+03 3.802690e+02 1.727687e+03 9.804179e-01 3.222118e-02 4.254332e-02 -4.339457e-02 1.892611e+00
8.078220e+03 2.838737e+02 2.477370e+02 3.903334e-01 4.326110e-01 4.301759e-02 5.445121e-02 2.886725e+00
7.715474e+03 1.277521e+02 1.726013e+03 2.720296e-01 6.466543e-02 6.093427e-02 -1.352899e-02 3.160478e+00
8.493122e+03 3.318075e+02 1.691599e+03 6.839535e-01 1.374823e-01 6.642689e-02 3.795349e-02 2.520471e+00
7.314212e+03 3.790350e+02 4.026254e+02 9.720781e-01 2.210413e-01 3.565100e-02 -4.249917e-02 2.027533e+00
7.682427e+03 1.759656e+02 1.103532e+03 3.156456e-01 3.711798e-01 2.661274e-02 3.803028e-02 3.312543e+00
7.540535e+03 4.980512e+02 1.092304e+03 7.711077e-01 6.758034e-01 6.131147e-02 5.190998e-02 2.840969e+00
5.760862e+03 3.579812e+02 1.301495e+03 1.319827e-01 5.868736e-01 5.703324e-02 4.126001e-02 3.748449e+00
6.858084e+03 3.641972e+02 1.742296e+03 3.497333e-02 6.649957e-01 5.877955e-02 -3.769675e-02 3.946358e+00
6.903011e+03 2.059145e+02 1.592945e+03 4.199444e-01 9.736314e-01 4.035323e-02 5.591869e-02 3.833018e+00
9.200339e+03 3.310292e+02 1.452920e+03 2.264266e-01 9.111227e-01 1.391826e-02 -2.705523e-02 4.143675e+00
6.274691e+03 1.562974e+02 1.641729e+03 6.454839e-01 5.191979e-01 4.653952e-02 -5.419014e-02 3.147397e+00
8.719819e+03 1.447048e+02 2.339419e+02 6.548782e-01 1.301040e-01 5.864570e-03 -4.612623e-02 2.550565e+00
7.487691e+03 2.433320e+02 8.811708e+02 8.416222e-01 9.121711e-01 3.082114e-03 -3.345734e-02 3.203310e+00
7.688596e+03 4.032964e+02 1.037730e+03 7.611326e-01 2.905798e-01 2.290606e-02 -5.691638e-02 2.500547e+00
6.672254e+03 3.256388e+02 3.698016e+02 2.608582e-01 4.555808e-01 3.473224e-02 -2.739371e-02 3.422104e+00
6.605041e+03 1.826102e+02 1.872195e+03 1.077978e-01 6.884943e-01 5.286509e-02 4.081768e-02 3.976996e+00
8.424959e+03 2.686874e+02 8.143690e+02 3.868332e-01 6.486345e-01 4.954495e-02 3.525876e-02 3.319478e+00
7.539872e+03 1.492344e+02 1.327835e+03 4.958096e-01 4.494423e-01 3.977754e-02 -5.818538e-02 3.011525e+00
5.921491e+03 3.385694e+02 1.498789e+03 8.917585e-01 3.300000e-01 6.040827e-02 6.956771e-02 2.329232e+00
7.821833e+03 3.570474e+02 1.274399e+03 2.977727e-01 2.075358e-01 4.764348e-02 5.978979e-02 2.886677e+00
7.468395e+03 4.802186e+02 8.965063e+02 3.065553e-01 1.698956e-01 6.841116e-02 2.371826e-02 3.033837e+00
